draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
190,7191,419795.79698013834,2192874.6765428516,274109.33456785645,410628.7376107091,274109.33456785645,0.9271139957375087,254130.60044015502,3529.591672779931
191,17359,312254.57336144795,2631403.8121682126,328925.4765210266,396674.80931747484,312254.57336144795,0.9208736092941429,287546.9959899593,3993.708277638323
192,8408,377524.37760263286,2281969.1504053264,285246.1438006658,404394.71168098267,285246.1438006658,0.9243260545870359,263660.4426854357,3661.9505928532735
193,19538,378170.6426917496,2176777.235991927,272097.15449899086,528350.7234713472,272097.15449899086,0.9725004706210529,264614.610804918,3675.202927846083
194,6089,552506.0404391218,1895454.792804075,236931.84910050937,470765.4470715444,236931.84910050937,0.9525523457225819,225689.988637079,3134.583175514986
195,8617,419598.0588205244,2019298.8153915058,252412.35192393823,506530.1306946021,252412.35192393823,0.9649415955529344,243563.17760275374,3382.8219111493577
196,7094,495686.7796702338,2430440.187967211,303805.0234959014,433088.1438529277,303805.0234959014,0.9371581475558856,284713.3530375912,3954.3521255221003
197,19911,349069.3893949643,2022552.6028009257,252819.07535011572,405400.03878626163,252819.07535011572,0.9247756505364412,233800.9248749248,3247.2350677072886
198,17479,419134.79275931173,2518284.6753325937,314785.5844165742,449481.6539657685,314785.5844165742,0.944489548156314,297311.6943917314,4129.329088774048
199,14210,464119.90005503566,2434981.8913755724,304372.73642194655,459448.3502908209,304372.73642194655,0.9485806519819282,288722.0887606536,4010.0290105646336
200,13531,325606.04643479426,2119980.2697107703,264997.5337138463,467941.02289592277,264997.5337138463,0.9515739364877214,252164.74631562238,3502.288143272533
201,10270,500863.96381030267,1756843.4555780636,219605.43194725795,420653.8165639955,219605.43194725795,0.9315973473413789,204583.83786382322,2841.4421925531005
202,9130,381135.66724119475,1919783.2976411327,239972.9122051416,481663.13005850074,239972.9122051416,0.9563274138462193,229492.6745222889,3187.3982572540126
203,5111,402685.2254054451,2148933.627148696,268616.703393587,445044.28938425914,268616.703393587,0.942505098387273,253172.61246043767,3516.2862841727456
204,17152,426770.38453920186,2210746.8691415093,276343.35864268866,439304.3444930695,276343.35864268866,0.9399381169945125,259745.65616654803,3607.578557868723
205,14937,378535.0306871209,2217773.354025239,277221.6692531549,412863.69408630923,277221.6692531549,0.9281134986587478,257293.1733545638,3573.516296591164
206,314,516288.80288572435,2474286.639367685,309285.82992096065,449989.616370382,309285.82992096065,0.94471671584966,292187.49350176647,4058.159631968979
207,11216,422701.9975988363,1803296.3109828166,225412.03887285208,439498.2669816408,225412.03887285208,0.9400248417678747,211892.9161740268,2942.9571690837056
208,16448,461441.68318673444,2634528.385386693,329316.0481733366,371896.90561536,329316.0481733366,0.9097925938905684,299609.3016774113,4161.240301075157
209,5901,496358.3228118057,2069518.5549804773,258689.81937255966,405627.27816659457,258689.81937255966,0.9248772750767591,239256.335231392,3323.0046559915554
210,6801,536529.4196334428,2085071.4640152939,260633.93300191173,434997.7512767548,260633.93300191173,0.9380121499578886,244477.79584710352,3395.5249423208825
211,18204,422672.5997536512,2094142.6053547696,261767.8256693462,464780.8088331466,261767.8256693462,0.950479206223817,248804.8751571347,3455.6232660713154
212,1167,457919.1370850383,2116690.755450801,264586.3444313501,356442.16407613247,264586.3444313501,0.9028810233592879,238889.98942707042,3317.9165198204228
213,8530,474208.6354145438,2679632.732971464,334954.091621433,509012.138132339,334954.091621433,0.9658013881503192,323499.12665460916,4493.04342575846
214,19339,443831.26878022845,2298029.7969966903,287253.7246245863,490589.8459133319,287253.7246245863,0.959419718927279,275596.88774013455,3827.7345519463133
215,8551,349333.98897838366,2527522.072380676,315940.2590475845,475192.92401939485,315940.2590475845,0.9540860687271853,301434.19970735844,4186.586107046645
216,16648,445926.71337421064,2650584.6028491086,331323.0753561386,426017.94297796756,331323.0753561386,0.9339962576016877,309454.5124397154,4297.9793394404915
217,6088,437970.6039901869,2299855.2707187305,287481.9088398413,416570.0231565226,287481.9088398413,0.929771019408344,267292.34744347585,3712.3937144927204
218,10074,287556.4810250731,2491748.389730671,311468.54871633387,489070.7296953571,287556.4810250731,0.9588934816328522,275736.0352562235,3829.667156336438
219,19253,529565.437433357,2095508.7504070913,261938.59380088642,399793.8389884503,261938.59380088642,0.9222684817677709,241577.70922112835,3355.24596140456
220,8778,428072.7475678398,1918746.323156826,239843.29039460325,405838.9793365967,239843.29039460325,0.9249719507181673,221848.31618296003,3081.2266136522226
221,4405,404002.92768309126,2570811.5299162418,321351.4412395302,483062.7835011619,321351.4412395302,0.9568122680213549,307473.0013243261,4270.458351726751
222,13657,455954.35063902696,2055607.8561603383,256950.98202004228,387843.1436675882,256950.98202004228,0.9169239683446035,235604.51410386004,3272.2849181091674
223,757,409662.7121875228,2335789.1619306765,291973.64524133457,408220.5492017053,291973.64524133457,0.9260370211404768,270378.4046908118,3755.2556207057196
224,846,603731.4655486349,2182615.5461890614,272826.94327363267,483140.3538304019,272826.94327363267,0.9568391391716357,261051.49754477135,3625.71524367738
225,1376,426027.5528864877,2404724.982361662,300590.6227952078,471364.0038726563,300590.6227952078,0.9527596918807302,286390.62915659894,3977.6476271749852
226,1920,373611.3319588061,2354550.6359443767,294318.8294930471,418732.9192486979,294318.8294930471,0.9307382959464184,273933.80582730315,3804.636192045877
227,1875,489566.9824696865,2564278.9848702387,320534.87310877984,539576.5579150985,320534.87310877984,0.9763892137438398,312966.792732163,4346.761010168931
228,1889,416610.90204026067,2144537.3944990793,268067.1743123849,416057.57546397287,268067.1743123849,0.929541845833253,249179.65601763868,3460.8285558005373
229,10252,412734.2604805374,2686105.695775565,335763.21197194565,465563.45274404646,335763.21197194565,0.9507503220273996,319226.9819072814,4433.708082045575
230,12334,586023.1163121498,2226167.9389284663,278270.9923660583,454530.7068343322,278270.9923660583,0.9466596486537303,263427.9198637776,3658.7211092191333
231,10797,380518.48743248323,2304956.562969233,288119.5703711541,462410.9338276428,288119.5703711541,0.949655121562744,273614.22562542395,3800.1975781308884
232,19711,499042.31647554896,2479918.924014206,309989.86550177576,397561.5165446568,309989.86550177576,0.9212701568213667,285584.41200385534,3966.450166720213
233,254,444269.79618663195,2377833.5913218386,297229.1989152298,522793.1282964012,297229.1989152298,0.9705752631788718,288483.30796159443,4006.7126105777006
234,10854,365331.38407274755,2545028.0387522783,318128.5048440348,376355.1138949816,318128.5048440348,0.9117863652447856,290065.23311250063,4028.6837932291755
235,10037,411382.7443007964,2479495.3347706664,309936.9168463333,465516.05589465844,309936.9168463333,0.9507339032771478,294667.53472299926,4092.6046489305454
236,8830,490305.1181218128,2021714.1326839922,252714.26658549902,515890.4051551796,252714.26658549902,0.9681840897406363,244673.93215855386,3398.2490577576923
237,4566,443756.96252480225,2679511.5325626726,334938.9415703341,517954.74843995174,334938.9415703341,0.968899199231334,324522.07227888727,4507.2510038734345
238,5588,322973.2517982086,2368534.4724682397,296066.80905852997,386838.65058183816,296066.80905852997,0.9164747453800705,271337.75344740617,3768.5799089917523
239,6377,410334.6755642672,2283804.4430171764,285475.55537714704,374634.527170599,285475.55537714704,0.911016895469405,260073.0541920927,3612.125752667954
240,4259,452882.72055579413,2557045.721100939,319630.7151376174,368473.85406579124,319630.7151376174,0.908261758699504,290308.3554652725,4032.060492573229
241,623,471407.73892063595,2435415.055533675,304426.8819417094,424336.862343758,304426.8819417094,0.9332444554869375,284104.69967327674,3945.898606573288
242,4821,453637.57049147063,2352043.159448517,294005.3949310646,429822.10315578623,294005.3949310646,0.9356975297526677,275100.1217709547,3820.835024596593
243,16142,353534.44249629986,2080058.3146731253,260007.28933414066,492373.95166582987,260007.28933414066,0.9600377512891595,249616.81337113827,3466.900185710254
244,14814,303091.4960170528,2269919.465044961,283739.9331306201,417548.4399506909,283739.9331306201,0.9302085807007615,263937.32048556313,3665.7961178550436
245,5856,377367.12375859125,2574344.4345546,321793.054319325,475650.770962012,321793.054319325,0.9542446715605258,307069.3074294028,4264.851492075039
246,279,371166.8685791078,2416827.4256965443,302103.42821206804,485644.17168825946,302103.42821206804,0.9577064871201771,289326.4129799423,4018.422402499198
247,961,351206.6146471075,2461919.7648910596,307739.97061138245,424313.78802663845,307739.97061138245,0.9332341363386147,287193.4456903842,3988.7978568108915
248,11283,417323.31636474485,2023897.2242089259,252987.15302611573,362745.07101039804,252987.15302611573,0.9056997690314624,229130.40606368025,3182.366750884448
249,16295,434598.3058828285,2657083.511501017,332135.4389376271,519394.0443900071,332135.4389376271,0.969397785973859,321971.3591495916,4471.824432633217
250,11211,358817.1143635063,2262459.079896023,282807.3849870029,507944.05371172115,282807.3849870029,0.9654313928536626,273031.1275973042,3792.0989944070025
251,9923,379499.628549354,2393823.662086652,299227.9577608315,444888.35431970615,299227.9577608315,0.9424353621063897,282003.0087246847,3916.70845450951
252,19099,379150.78123052296,2294241.5030124774,286780.1878765597,402797.42058628576,286780.1878765597,0.9236117242935163,264873.54381788784,3678.7992196928867
253,17202,409644.27051908086,2134305.0186082274,266788.1273260284,457668.50945613976,266788.1273260284,0.9479059408715642,252890.05084634165,3512.3618173103005
254,5458,471478.117572674,2468579.2460493795,308572.40575617243,475605.4298555197,308572.40575617243,0.9542289649405027,294448.72735391324,4089.5656576932397
255,7206,406485.85822319245,2044659.9387682066,255582.49234602583,412775.8831006124,255582.49234602583,0.92807422839211,237199.52437457026,3294.437838535698
256,18249,414555.492215747,2693241.66453934,336655.2080674175,449526.53023660905,336655.2080674175,0.9445096174347491,317974.08177917235,4416.306691377394
257,12407,349232.1089714994,2536533.2808805425,317066.6601100678,478913.25848661724,317066.6601100678,0.955374830390861,302917.50662525283,4207.187592017401
258,4327,548197.0455108561,2341154.315078855,292644.2893848569,407711.30110788986,292644.2893848569,0.9258092784694402,270932.7984035964,3762.955533383283
259,3986,457468.78114509216,2341982.350515733,292747.7938144666,522208.07392714114,292747.7938144666,0.9703725944003221,284074.4361887145,3945.478280398813
260,18700,457621.81566785695,2064260.6975136981,258032.58718921227,485173.77686348575,258032.58718921227,0.957543537572952,247077.4363462595,3431.6310603647153
261,4539,432268.4658920289,2102725.5544566144,262840.6943070768,399945.9695919664,262840.6943070768,0.9223365166419548,242427.5704189421,3367.0495891519736
262,17243,361812.50696587394,2264685.7331917463,283085.7166489683,465738.78508884605,283085.7166489683,0.9508110589332802,269161.03001589206,3738.347639109612
263,1477,519384.31418370747,2307909.437782812,288488.6797228515,401735.38510971086,288488.6797228515,0.9231367675894888,266314.50728551246,3698.812601187673
264,9463,403523.8063705609,2348443.728150258,293555.46601878223,501749.35761924123,293555.46601878223,0.9632854871797379,282777.72009817767,3927.4683346969123
265,19086,304494.01962314843,2293827.514136482,286728.43926706025,455738.327002798,286728.43926706025,0.9471481431315562,271574.30883480527,3771.8654004834066
266,5633,448506.12900406966,2143397.52863645,267924.69107955624,452632.4952506696,267924.69107955624,0.9458684401716237,253421.50963488402,3519.743189373389
267,14790,331015.3735883312,2179446.5802062666,272430.8225257833,428110.02768745617,272430.8225257833,0.9349318663267085,254704.25734895092,3537.5591298465406
268,7570,378522.1840071136,2460819.5886077965,307602.44857597456,460514.4752893462,307602.44857597456,0.9489741582209616,291906.7747040921,4054.2607597790575
269,16186,492834.5215201066,2112177.2825840414,264022.16032300517,428026.11424615193,264022.16032300517,0.934894339094912,246832.82308158683,3428.2336539109283
270,17915,456211.87967352464,2505534.967351139,313191.8709188924,382050.8104973557,313191.8709188924,0.9143335582012102,286361.837736965,3977.2477463467358
271,17719,362319.7765254589,2505331.064166132,313166.3830207665,417268.7795072767,313166.3830207665,0.9300835127483431,291270.88959464757,4045.4290221478827
272,14145,328140.09022176306,2540053.9727081154,317506.7465885144,506847.02265964984,317506.7465885144,0.965051370149729,306410.3208270286,4255.698900375397
273,747,422858.6158414811,2530582.70659938,316322.8383249225,471599.3830859464,316322.8383249225,0.952841229632023,301405.44223021076,4186.186697641816
274,15213,417041.5930846937,2388904.714592472,298613.089324059,429606.9007129945,298613.089324059,0.9356012882944664,279382.7910731802,3880.3165426830583
275,10629,372342.70369271596,2078227.9400627657,259778.49250784572,509225.3442192755,259778.49250784572,0.9658752449053306,250913.61507215307,3484.9113204465702
276,9717,352533.310696896,2353089.369880642,294136.1712350802,479752.2190985724,294136.1712350802,0.9556654548719521,281095.77787766734,3904.108026078713
277,4613,500879.04478230287,2793021.0036518327,349127.6254564791,399993.1755443823,349127.6254564791,0.9223576277856638,322020.5284104798,4472.507339034441
278,1068,362381.3781043945,2468980.38003047,308622.54750380875,421049.3707815723,308622.54750380875,0.9317742445652366,287566.54105616023,3993.9797368911145
279,396,378073.7268930531,2102625.3128358256,262828.1641044782,480085.94335238164,262828.1641044782,0.9557810603446153,251206.18137620672,3488.9747413362043
280,14881,397939.76915009116,2308191.5686145984,288523.9460768248,420897.44367063034,288523.9460768248,0.9317063006956983,268819.57846136356,3733.6052564078273
281,5013,372015.54348375305,2600441.296315455,325055.16203943186,455128.15990843374,325055.16203943186,0.9469027375696564,307795.62279628625,4274.939205503975
282,1597,419725.08829955064,2531346.540071056,316418.317508882,480154.81586995895,316418.317508882,0.9558049184845531,302434.18417359644,4200.47478018884
283,9051,455220.2985606056,2121071.5495551936,265133.9436943992,443797.3225104238,265133.9436943992,0.9419474378481557,249742.2389495165,3468.6422076321737
